id_municipio,DOMICILIOS,TX_URBANI,TX_EE,TX_TV,TX_GELAD,TX_COMPUTADOR,TX_ESGOTO,TX_DIST_AGUA
4315552,1182.000000000002,0.21489001692047344,0.9917684308011826,0.9070215186958593,0.956110446877567,0.5689488257350638,0.03957964026649797,0.3761130261291124
4317707,3854.000000000003,0.6071613907628444,0.9831676517562328,0.8933977163061516,0.93431252728026,0.8051956164444419,0.10243898309759851,0.7641528008265237
4317905,4919.000000000071,0.5612438842539847,1,0.9689626256650887,0.9900344846254956,0.7813331824030775,0.37482844751078,0.889164955584157
4319356,1056.0000000000039,0.44696969696969724,1,0.9707230758023935,0.995513593124652,0.6916644218182404,0.5268495431727127,0.8385331825987379
4321303,9464.999999999998,0.8304278922345483,1,0.9698178404102465,0.9827253188054648,0.7695847133293139,0.765506740153062,0.8693410638167741
4323200,1060.0000000000143,0.45283018867924607,1,0.9947426900862988,1,0.5409497292590187,0.2541168208711595,0.920365037488851
3304003,8072.9999999999445,0.7948717948717945,0.9966017364440463,0.9773662302891988,0.9760243941825757,0.7548462277714669,0.82296809674918,0.8392431673762117
3119906,1299.000000000002,0.5311778290993069,1,0.9546093174137347,0.8948508645170977,0.7400638559862897,0.4475270462042785,0.5274058241732716
3123502,672.0000000000023,0.6622023809523803,1,0.96534241927893,0.9806791534215951,0.7823610238644731,0.6660772680875406,0.689338307403511
3124609,827.0000000000026,0.7388149939540507,0.9884771849080738,0.9405312002759747,0.9559696592015663,0.8000590403995438,0.7179333902625158,0.7149592297119065
3126307,1391.0000000000034,0.7239300176376142,0.9932960970690713,0.9604890198859466,0.9736558895133753,0.6479457554558137,0.7440005398737687,0.7369563075314665
3136306,13836.999999999764,0.7964876779648734,0.9739840470184755,0.9279852287432668,0.9464322986662138,0.7589011334412489,0.8187781277330543,0.8176866834843767
3145455,1483.0000000000018,0.5428186109238035,0.9685740714645811,0.8488789247783695,0.8799175444848704,0.8078739533868018,0.15453315463122833,0.5959089034336172
3146750,2079.0000000000045,0.6402116402116401,0.9314874612570643,0.8182629139213471,0.7010807339619202,0.4737138358462088,0.43462814432105384,0.7230243803541043
3148608,4942.9999999999745,0.5650414727898033,0.9148041961243358,0.8129555745517216,0.720396139702885,0.6271502105237601,0.39356405718607157,0.5623302276027109
3152907,3108.999999999899,0.8912833708587973,0.9963232880516503,0.9669986096423746,0.9708918773815344,0.7270006126357554,0.8917985657730223,0.8804832028514883
3155108,1553.0000000000023,0.542820347714101,0.9713574748711298,0.910169037178718,0.801990540176438,0.5796964976448867,0.6132344726703242,0.694284685032453
3157377,1284.0000000000027,0.286604361370717,0.8998168384897225,0.7361027661135685,0.7387770195060838,0.8021592931078279,0.37996753966087005,0.5548390212928663
3166006,1647.9999999999961,0.5995145631067954,0.9984619106565396,0.9629019319710442,0.8649668591391729,0.6377435589333221,0.6703169231157032,0.7367451868925813
3512506,1701.0000000000057,0.8171663727219266,0.9981229564295896,0.981929868626951,0.9907943700357277,0.7451828833067515,0.8340353667326404,0.8186690341017419
1200336,3603.0000000000064,0.6042187066333604,0.8724419915444176,0.7763631403774622,0.8149423078269467,0.6890825814363676,0.07659609679496486,0.5254502171583412
2802205,1491.9999999999998,0.6816353887399478,0.989151015010665,0.9201088552631259,0.8683404954569779,0.6488925069504772,0.256069408835194,0.8926890156231128
1101757,2810.0000000000095,0.3590747330960848,0.8951791360009124,0.7509266996897135,0.7770995257763735,0.67763518268852585,0.0017303173499634494,0.13871364459029792
5103106,1789.000000000002,0.629784895784151,0.9589408499608049,0.8772196221430942,0.8605195752650839,0.47088117046066136,0.01938755281674205,0.3683896366676733
5107776,2047.9999999999895,0.43603515625000133,0.9692780942286655,0.820609347784152,0.8076964094316764,0.6609658437540166,0.5736319758295967,0.4278617331879887
5108105,1163.000000000002,0.6723989681857275,0.891265034688916,0.7975493474069314,0.766537863098474,0.16279574663409588,0.09757112301705342,0.6788440316315052
5002951,6185.999999999994,0.848643976949256,0.9983379258234051,0.9677881552791351,0.9634968550634062,0.7822398900574176,0.46576817775780976,0.8289461789734653
5004601,5755.00000000021,0.41650738488271044,0.9579885065051277,0.8937729210105019,0.9282387655149281,0.7159933408071244,0.021114187591993072,0.5810952280282606
5005103,1337.9999999999793,0.4745889387144992,1,0.9250850353979678,0.9535715874478015,0.8356753792049563,0.2565308090272182,0.5381644693873737
5006606,22665.000000000724,0.7996470328700599,0.9901039636275789,0.932758043895839,0.9166749528420023,0.7704387771089204,0.21955653491206933,0.7327061201660148
